,Unnamed: 0,Image,Class
14102,14102,ISIC_0055362.jpg,0
12973,12973,ISIC_0053540.jpg,1
24138,24138,ISIC_0071381.jpg,2
14907,14907,ISIC_0056690.jpg,1
5833,5833,ISIC_0027236.jpg,1
14285,14285,ISIC_0055681.jpg,2
2802,2802,ISIC_0015958_downsampled.jpg,1
19741,19741,ISIC_0064412.jpg,1
8725,8725,ISIC_0030128.jpg,1
5551,5551,ISIC_0026954.jpg,0
22690,22690,ISIC_0069073.jpg,1
7825,7825,ISIC_0029228.jpg,1
10629,10629,ISIC_0032032.jpg,1
12685,12685,ISIC_0034088.jpg,1
704,704,ISIC_0009904.jpg,1
2163,2163,ISIC_0014233_downsampled.jpg,0
13742,13742,ISIC_0054798.jpg,1
12007,12007,ISIC_0033410.jpg,3
11394,11394,ISIC_0032797.jpg,0
14478,14478,ISIC_0055976.jpg,0
17122,17122,ISIC_0060203.jpg,1
6063,6063,ISIC_0027466.jpg,1
12764,12764,ISIC_0034167.jpg,3
16648,16648,ISIC_0059444.jpg,0
2892,2892,ISIC_0016061_downsampled.jpg,1
16976,16976,ISIC_0059975.jpg,3
6771,6771,ISIC_0028174.jpg,1
20804,20804,ISIC_0066111.jpg,1
19295,19295,ISIC_0063697.jpg,2
16808,16808,ISIC_0059704.jpg,1
10612,10612,ISIC_0032015.jpg,1
13682,13682,ISIC_0054700.jpg,1
16317,16317,ISIC_0058927.jpg,3
23179,23179,ISIC_0069831.jpg,2
7043,7043,ISIC_0028446.jpg,1
18503,18503,ISIC_0062414.jpg,1
55,55,ISIC_0000057_downsampled.jpg,1
22741,22741,ISIC_0069150.jpg,1
15096,15096,ISIC_0056979.jpg,0
2976,2976,ISIC_0024379.jpg,1
17888,17888,ISIC_0061430.jpg,2
7317,7317,ISIC_0028720.jpg,1
9011,9011,ISIC_0030414.jpg,1
6295,6295,ISIC_0027698.jpg,1
11209,11209,ISIC_0032612.jpg,1
7871,7871,ISIC_0029274.jpg,1
5832,5832,ISIC_0027235.jpg,1
13505,13505,ISIC_0054421.jpg,1
6189,6189,ISIC_0027592.jpg,1
6710,6710,ISIC_0028113.jpg,2
19823,19823,ISIC_0064544.jpg,2
24544,24544,ISIC_0072021.jpg,0
17473,17473,ISIC_0060746.jpg,1
5548,5548,ISIC_0026951.jpg,1
1700,1700,ISIC_0013166_downsampled.jpg,3
7108,7108,ISIC_0028511.jpg,3
3112,3112,ISIC_0024515.jpg,2
21456,21456,ISIC_0067149.jpg,1
17513,17513,ISIC_0060825.jpg,2
13691,13691,ISIC_0054715.jpg,1
24796,24796,ISIC_0072428.jpg,1
9947,9947,ISIC_0031350.jpg,0
7626,7626,ISIC_0029029.jpg,3
18971,18971,ISIC_0063166.jpg,2
18235,18235,ISIC_0061994.jpg,0
17349,17349,ISIC_0060560.jpg,3
24565,24565,ISIC_0072051.jpg,0
5285,5285,ISIC_0026688.jpg,1
12675,12675,ISIC_0034078.jpg,1
1928,1928,ISIC_0013676_downsampled.jpg,1
19179,19179,ISIC_0063510.jpg,3
12794,12794,ISIC_0034197.jpg,3
12678,12678,ISIC_0034081.jpg,1
16528,16528,ISIC_0059264.jpg,0
997,997,ISIC_0010474.jpg,1
7203,7203,ISIC_0028606.jpg,1
20668,20668,ISIC_0065881.jpg,1
18960,18960,ISIC_0063150.jpg,1
17084,17084,ISIC_0060140.jpg,0
18751,18751,ISIC_0062812.jpg,1
3263,3263,ISIC_0024666.jpg,2
22945,22945,ISIC_0069450.jpg,1
19876,19876,ISIC_0064637.jpg,1
22895,22895,ISIC_0069373.jpg,0
8574,8574,ISIC_0029977.jpg,1
23805,23805,ISIC_0070835.jpg,1
11977,11977,ISIC_0033380.jpg,1
15021,15021,ISIC_0056869.jpg,1
6445,6445,ISIC_0027848.jpg,1
5452,5452,ISIC_0026855.jpg,2
10634,10634,ISIC_0032037.jpg,1
3057,3057,ISIC_0024460.jpg,1
10764,10764,ISIC_0032167.jpg,1
17324,17324,ISIC_0060520.jpg,1
17529,17529,ISIC_0060848.jpg,1
20659,20659,ISIC_0065872.jpg,0
1781,1781,ISIC_0013330_downsampled.jpg,1
9516,9516,ISIC_0030919.jpg,1
7354,7354,ISIC_0028757.jpg,1
18309,18309,ISIC_0062112.jpg,0
4479,4479,ISIC_0025882.jpg,1
327,327,ISIC_0000365.jpg,1
6109,6109,ISIC_0027512.jpg,1
5093,5093,ISIC_0026496.jpg,2
15723,15723,ISIC_0058016.jpg,0
20640,20640,ISIC_0065842.jpg,1
1268,1268,ISIC_0012160_downsampled.jpg,1
17024,17024,ISIC_0060044.jpg,1
19132,19132,ISIC_0063424.jpg,1
4585,4585,ISIC_0025988.jpg,1
16846,16846,ISIC_0059756.jpg,1
4670,4670,ISIC_0026073.jpg,1
23511,23511,ISIC_0070345.jpg,2
20103,20103,ISIC_0064993.jpg,0
8321,8321,ISIC_0029724.jpg,1
24509,24509,ISIC_0071967.jpg,2
18001,18001,ISIC_0061615.jpg,2
7447,7447,ISIC_0028850.jpg,1
2009,2009,ISIC_0013841_downsampled.jpg,3
14968,14968,ISIC_0056778.jpg,1
1627,1627,ISIC_0013015_downsampled.jpg,1
5100,5100,ISIC_0026503.jpg,1
7227,7227,ISIC_0028630.jpg,1
5885,5885,ISIC_0027288.jpg,1
4841,4841,ISIC_0026244.jpg,1
4676,4676,ISIC_0026079.jpg,1
24583,24583,ISIC_0072078.jpg,0
6796,6796,ISIC_0028199.jpg,1
10322,10322,ISIC_0031725.jpg,1
18699,18699,ISIC_0062726.jpg,1
15486,15486,ISIC_0057617.jpg,0
14529,14529,ISIC_0056064.jpg,1
10576,10576,ISIC_0031979.jpg,1
15393,15393,ISIC_0057445.jpg,2
6046,6046,ISIC_0027449.jpg,1
11067,11067,ISIC_0032470.jpg,1
12965,12965,ISIC_0053531.jpg,0
1425,1425,ISIC_0012489_downsampled.jpg,1
15537,15537,ISIC_0057710.jpg,1
16248,16248,ISIC_0058825.jpg,3
24789,24789,ISIC_0072418.jpg,0
2495,2495,ISIC_0014860_downsampled.jpg,1
15510,15510,ISIC_0057658.jpg,2
64,64,ISIC_0000066.jpg,1
3098,3098,ISIC_0024501.jpg,1
17016,17016,ISIC_0060034.jpg,1
24011,24011,ISIC_0071166.jpg,3
144,144,ISIC_0000153_downsampled.jpg,0
13249,13249,ISIC_0053993.jpg,2
6594,6594,ISIC_0027997.jpg,1
21177,21177,ISIC_0066698.jpg,2
16560,16560,ISIC_0059318.jpg,0
11003,11003,ISIC_0032406.jpg,1
24481,24481,ISIC_0071916.jpg,0
7470,7470,ISIC_0028873.jpg,1
17474,17474,ISIC_0060748.jpg,2
10115,10115,ISIC_0031518.jpg,1
22688,22688,ISIC_0069069.jpg,3
24874,24874,ISIC_0072548.jpg,2
8547,8547,ISIC_0029950.jpg,1
5965,5965,ISIC_0027368.jpg,1
1458,1458,ISIC_0012551_downsampled.jpg,1
20639,20639,ISIC_0065841.jpg,1
17518,17518,ISIC_0060832.jpg,0
2405,2405,ISIC_0014728_downsampled.jpg,1
5612,5612,ISIC_0027015.jpg,1
8406,8406,ISIC_0029809.jpg,1
22391,22391,ISIC_0068610.jpg,1
19078,19078,ISIC_0063326.jpg,1
13553,13553,ISIC_0054506.jpg,0
15785,15785,ISIC_0058105.jpg,1
20380,20380,ISIC_0065426.jpg,1
3244,3244,ISIC_0024647.jpg,0
15762,15762,ISIC_0058069.jpg,2
11799,11799,ISIC_0033202.jpg,1
23266,23266,ISIC_0069956.jpg,2
18810,18810,ISIC_0062913.jpg,1
7223,7223,ISIC_0028626.jpg,1
19322,19322,ISIC_0063735.jpg,1
11678,11678,ISIC_0033081.jpg,0
13715,13715,ISIC_0054749.jpg,1
701,701,ISIC_0009899.jpg,1
10966,10966,ISIC_0032369.jpg,1
23628,23628,ISIC_0070552.jpg,2
21589,21589,ISIC_0067342.jpg,1
15452,15452,ISIC_0057554.jpg,0
19906,19906,ISIC_0064675.jpg,1
4264,4264,ISIC_0025667.jpg,1
12017,12017,ISIC_0033420.jpg,1
20195,20195,ISIC_0065148.jpg,1
21263,21263,ISIC_0066831.jpg,1
8699,8699,ISIC_0030102.jpg,1
7231,7231,ISIC_0028634.jpg,1
14173,14173,ISIC_0055477.jpg,1
11619,11619,ISIC_0033022.jpg,3
11651,11651,ISIC_0033054.jpg,2
16431,16431,ISIC_0059105.jpg,2
15390,15390,ISIC_0057442.jpg,2
11434,11434,ISIC_0032837.jpg,1
21249,21249,ISIC_0066807.jpg,2
19034,19034,ISIC_0063264.jpg,0
5642,5642,ISIC_0027045.jpg,1
25038,25038,ISIC_0072810.jpg,2
20036,20036,ISIC_0064881.jpg,0
20284,20284,ISIC_0065293.jpg,2
15584,15584,ISIC_0057791.jpg,0
5610,5610,ISIC_0027013.jpg,1
24906,24906,ISIC_0072603.jpg,2
13946,13946,ISIC_0055132.jpg,1
2759,2759,ISIC_0015510_downsampled.jpg,1
14737,14737,ISIC_0056413.jpg,0
17102,17102,ISIC_0060161.jpg,3
4382,4382,ISIC_0025785.jpg,1
14057,14057,ISIC_0055305.jpg,1
2245,2245,ISIC_0014489_downsampled.jpg,0
4331,4331,ISIC_0025734.jpg,1
5983,5983,ISIC_0027386.jpg,1
4296,4296,ISIC_0025699.jpg,3
156,156,ISIC_0000166.jpg,0
24823,24823,ISIC_0072463.jpg,2
5765,5765,ISIC_0027168.jpg,1
1172,1172,ISIC_0011295.jpg,0
23092,23092,ISIC_0069678.jpg,1
4766,4766,ISIC_0026169.jpg,1
5314,5314,ISIC_0026717.jpg,3
16093,16093,ISIC_0058588.jpg,1
17425,17425,ISIC_0060673.jpg,2
1123,1123,ISIC_0011149.jpg,1
8064,8064,ISIC_0029467.jpg,1
1527,1527,ISIC_0012770_downsampled.jpg,1
4534,4534,ISIC_0025937.jpg,3
19595,19595,ISIC_0064167.jpg,0
2934,2934,ISIC_0024337.jpg,3
14080,14080,ISIC_0055332.jpg,1
10762,10762,ISIC_0032165.jpg,1
11692,11692,ISIC_0033095.jpg,1
5716,5716,ISIC_0027119.jpg,1
19009,19009,ISIC_0063221.jpg,1
11203,11203,ISIC_0032606.jpg,1
3418,3418,ISIC_0024821.jpg,1
18229,18229,ISIC_0061980.jpg,3
12321,12321,ISIC_0033724.jpg,1
1411,1411,ISIC_0012450_downsampled.jpg,0
7061,7061,ISIC_0028464.jpg,1
16586,16586,ISIC_0059362.jpg,0
19628,19628,ISIC_0064227.jpg,1
3581,3581,ISIC_0024984.jpg,2
15322,15322,ISIC_0057339.jpg,1
5250,5250,ISIC_0026653.jpg,1
18008,18008,ISIC_0061626.jpg,0
7715,7715,ISIC_0029118.jpg,1
17805,17805,ISIC_0061293.jpg,0
14849,14849,ISIC_0056588.jpg,2
3921,3921,ISIC_0025324.jpg,0
21171,21171,ISIC_0066690.jpg,0
6362,6362,ISIC_0027765.jpg,1
8002,8002,ISIC_0029405.jpg,1
1060,1060,ISIC_0010849.jpg,1
21835,21835,ISIC_0067733.jpg,0
14810,14810,ISIC_0056530.jpg,3
9659,9659,ISIC_0031062.jpg,2
15545,15545,ISIC_0057725.jpg,0
21592,21592,ISIC_0067346.jpg,2
13059,13059,ISIC_0053677.jpg,1
6432,6432,ISIC_0027835.jpg,1
1657,1657,ISIC_0013073_downsampled.jpg,0
5201,5201,ISIC_0026604.jpg,0
21407,21407,ISIC_0067070.jpg,2
17053,17053,ISIC_0060097.jpg,1
9591,9591,ISIC_0030994.jpg,1
3102,3102,ISIC_0024505.jpg,3
16525,16525,ISIC_0059255.jpg,2
23940,23940,ISIC_0071048.jpg,0
21531,21531,ISIC_0067265.jpg,2
5118,5118,ISIC_0026521.jpg,1
20735,20735,ISIC_0066000.jpg,1
5693,5693,ISIC_0027096.jpg,1
1205,1205,ISIC_0011349.jpg,0
15010,15010,ISIC_0056849.jpg,0
6913,6913,ISIC_0028316.jpg,2
20942,20942,ISIC_0066340.jpg,2
25136,25136,ISIC_0072951.jpg,2
5922,5922,ISIC_0027325.jpg,1
13701,13701,ISIC_0054729.jpg,1
4162,4162,ISIC_0025565.jpg,1
18718,18718,ISIC_0062756.jpg,0
9298,9298,ISIC_0030701.jpg,1
15769,15769,ISIC_0058078.jpg,1
840,840,ISIC_0010079.jpg,1
4987,4987,ISIC_0026390.jpg,1
8314,8314,ISIC_0029717.jpg,1
13463,13463,ISIC_0054351.jpg,0
2965,2965,ISIC_0024368.jpg,1
8055,8055,ISIC_0029458.jpg,1
2226,2226,ISIC_0014432_downsampled.jpg,3
14472,14472,ISIC_0055966.jpg,1
795,795,ISIC_0010018.jpg,1
14013,14013,ISIC_0055248.jpg,1
10912,10912,ISIC_0032315.jpg,3
22682,22682,ISIC_0069059.jpg,0
9611,9611,ISIC_0031014.jpg,1
3574,3574,ISIC_0024977.jpg,1
23049,23049,ISIC_0069611.jpg,1
7571,7571,ISIC_0028974.jpg,1
10692,10692,ISIC_0032095.jpg,0
24988,24988,ISIC_0072732.jpg,2
14950,14950,ISIC_0056749.jpg,0
23252,23252,ISIC_0069937.jpg,1
1200,1200,ISIC_0011343.jpg,1
11995,11995,ISIC_0033398.jpg,1
18664,18664,ISIC_0062677.jpg,1
17729,17729,ISIC_0061173.jpg,2
1478,1478,ISIC_0012674_downsampled.jpg,1
427,427,ISIC_0000499.jpg,1
16753,16753,ISIC_0059617.jpg,2
8071,8071,ISIC_0029474.jpg,3
4352,4352,ISIC_0025755.jpg,0
21599,21599,ISIC_0067357.jpg,2
24572,24572,ISIC_0072060.jpg,2
20724,20724,ISIC_0065980.jpg,0
8422,8422,ISIC_0029825.jpg,1
6156,6156,ISIC_0027559.jpg,3
22086,22086,ISIC_0068133.jpg,2
557,557,ISIC_0002829_downsampled.jpg,1
2071,2071,ISIC_0013998_downsampled.jpg,1
22532,22532,ISIC_0068829.jpg,1
18866,18866,ISIC_0062999.jpg,3
17830,17830,ISIC_0061328.jpg,2
9390,9390,ISIC_0030793.jpg,1
13000,13000,ISIC_0053577.jpg,1
4079,4079,ISIC_0025482.jpg,1
25216,25216,ISIC_0073072.jpg,1
9397,9397,ISIC_0030800.jpg,2
11100,11100,ISIC_0032503.jpg,1
6410,6410,ISIC_0027813.jpg,1
10389,10389,ISIC_0031792.jpg,1
4086,4086,ISIC_0025489.jpg,0
10687,10687,ISIC_0032090.jpg,1
25122,25122,ISIC_0072926.jpg,1
1289,1289,ISIC_0012208_downsampled.jpg,0
5780,5780,ISIC_0027183.jpg,1
8409,8409,ISIC_0029812.jpg,1
182,182,ISIC_0000196_downsampled.jpg,1
14891,14891,ISIC_0056664.jpg,1
7175,7175,ISIC_0028578.jpg,1
19017,19017,ISIC_0063233.jpg,0
1039,1039,ISIC_0010588.jpg,1
2198,2198,ISIC_0014341_downsampled.jpg,3
15549,15549,ISIC_0057732.jpg,2
4407,4407,ISIC_0025810.jpg,3
10987,10987,ISIC_0032390.jpg,1
16884,16884,ISIC_0059812.jpg,1
5414,5414,ISIC_0026817.jpg,1
21724,21724,ISIC_0067565.jpg,0
15048,15048,ISIC_0056906.jpg,3
22710,22710,ISIC_0069099.jpg,3
8857,8857,ISIC_0030260.jpg,1
6443,6443,ISIC_0027846.jpg,2
10951,10951,ISIC_0032354.jpg,1
16370,16370,ISIC_0059010.jpg,1
21664,21664,ISIC_0067467.jpg,1
12819,12819,ISIC_0034222.jpg,0
9541,9541,ISIC_0030944.jpg,1
12381,12381,ISIC_0033784.jpg,3
17279,17279,ISIC_0060458.jpg,1
13542,13542,ISIC_0054483.jpg,1
1510,1510,ISIC_0012721_downsampled.jpg,1
17469,17469,ISIC_0060741.jpg,0
4178,4178,ISIC_0025581.jpg,1
15507,15507,ISIC_0057655.jpg,0
3486,3486,ISIC_0024889.jpg,1
22960,22960,ISIC_0069474.jpg,2
4040,4040,ISIC_0025443.jpg,1
2629,2629,ISIC_0015129_downsampled.jpg,1
20216,20216,ISIC_0065182.jpg,1
6734,6734,ISIC_0028137.jpg,1
80,80,ISIC_0000086_downsampled.jpg,1
16738,16738,ISIC_0059595.jpg,0
1319,1319,ISIC_0012257_downsampled.jpg,1
6901,6901,ISIC_0028304.jpg,1
10328,10328,ISIC_0031731.jpg,1
16268,16268,ISIC_0058858.jpg,0
20021,20021,ISIC_0064860.jpg,0
10553,10553,ISIC_0031956.jpg,1
17571,17571,ISIC_0060920.jpg,3
10978,10978,ISIC_0032381.jpg,1
8752,8752,ISIC_0030155.jpg,1
51,51,ISIC_0000053_downsampled.jpg,1
10098,10098,ISIC_0031501.jpg,1
23966,23966,ISIC_0071094.jpg,1
6345,6345,ISIC_0027748.jpg,1
9573,9573,ISIC_0030976.jpg,3
6355,6355,ISIC_0027758.jpg,1
23473,23473,ISIC_0070285.jpg,0
21557,21557,ISIC_0067299.jpg,1
8681,8681,ISIC_0030084.jpg,1
3810,3810,ISIC_0025213.jpg,1
1045,1045,ISIC_0010595.jpg,1
20914,20914,ISIC_0066297.jpg,2
17335,17335,ISIC_0060539.jpg,1
106,106,ISIC_0000114_downsampled.jpg,1
15856,15856,ISIC_0058212.jpg,3
10209,10209,ISIC_0031612.jpg,1
24500,24500,ISIC_0071954.jpg,1
22188,22188,ISIC_0068291.jpg,0
14452,14452,ISIC_0055937.jpg,0
17464,17464,ISIC_0060735.jpg,3
14664,14664,ISIC_0056281.jpg,1
10709,10709,ISIC_0032112.jpg,1
1826,1826,ISIC_0013432_downsampled.jpg,1
21508,21508,ISIC_0067228.jpg,2
19470,19470,ISIC_0063970.jpg,2
15653,15653,ISIC_0057901.jpg,2
12843,12843,ISIC_0034246.jpg,0
24588,24588,ISIC_0072084.jpg,2
16502,16502,ISIC_0059221.jpg,1
21814,21814,ISIC_0067699.jpg,0
23710,23710,ISIC_0070689.jpg,0
11325,11325,ISIC_0032728.jpg,1
19675,19675,ISIC_0064305.jpg,2
17538,17538,ISIC_0060860.jpg,1
15475,15475,ISIC_0057593.jpg,0
56,56,ISIC_0000058_downsampled.jpg,1
23273,23273,ISIC_0069969.jpg,1
9622,9622,ISIC_0031025.jpg,0
12693,12693,ISIC_0034096.jpg,1
1545,1545,ISIC_0012813_downsampled.jpg,3
6746,6746,ISIC_0028149.jpg,1
579,579,ISIC_0004115_downsampled.jpg,1
7838,7838,ISIC_0029241.jpg,0
19749,19749,ISIC_0064423.jpg,0
17590,17590,ISIC_0060943.jpg,1
1581,1581,ISIC_0012902_downsampled.jpg,3
1750,1750,ISIC_0013244_downsampled.jpg,1
7000,7000,ISIC_0028403.jpg,1
12563,12563,ISIC_0033966.jpg,1
13888,13888,ISIC_0055038.jpg,2
11090,11090,ISIC_0032493.jpg,1
20528,20528,ISIC_0065655.jpg,0
1139,1139,ISIC_0011169.jpg,0
5615,5615,ISIC_0027018.jpg,3
9210,9210,ISIC_0030613.jpg,1
1037,1037,ISIC_0010586.jpg,1
8193,8193,ISIC_0029596.jpg,3
22084,22084,ISIC_0068130.jpg,1
10347,10347,ISIC_0031750.jpg,1
9723,9723,ISIC_0031126.jpg,1
8937,8937,ISIC_0030340.jpg,1
17105,17105,ISIC_0060164.jpg,1
2846,2846,ISIC_0016008_downsampled.jpg,1
3963,3963,ISIC_0025366.jpg,3
21371,21371,ISIC_0067017.jpg,1
8370,8370,ISIC_0029773.jpg,1
24597,24597,ISIC_0072094.jpg,1
10165,10165,ISIC_0031568.jpg,1
11996,11996,ISIC_0033399.jpg,0
14933,14933,ISIC_0056725.jpg,0
22089,22089,ISIC_0068137.jpg,0
18815,18815,ISIC_0062919.jpg,0
7322,7322,ISIC_0028725.jpg,1
7101,7101,ISIC_0028504.jpg,1
12565,12565,ISIC_0033968.jpg,0
6522,6522,ISIC_0027925.jpg,1
18820,18820,ISIC_0062925.jpg,0
2636,2636,ISIC_0015142_downsampled.jpg,0
20676,20676,ISIC_0065892.jpg,3
22322,22322,ISIC_0068491.jpg,1
21276,21276,ISIC_0066853.jpg,1
16549,16549,ISIC_0059299.jpg,1
5955,5955,ISIC_0027358.jpg,1
3384,3384,ISIC_0024787.jpg,2
6433,6433,ISIC_0027836.jpg,1
18784,18784,ISIC_0062864.jpg,0
7305,7305,ISIC_0028708.jpg,1
18250,18250,ISIC_0062017.jpg,3
13611,13611,ISIC_0054596.jpg,1
3952,3952,ISIC_0025355.jpg,1
12993,12993,ISIC_0053564.jpg,1
6689,6689,ISIC_0028092.jpg,1
19308,19308,ISIC_0063717.jpg,1
19272,19272,ISIC_0063663.jpg,1
2214,2214,ISIC_0014393_downsampled.jpg,3
3838,3838,ISIC_0025241.jpg,1
18587,18587,ISIC_0062540.jpg,1
487,487,ISIC_0001105_downsampled.jpg,0
21874,21874,ISIC_0067794.jpg,1
5113,5113,ISIC_0026516.jpg,0
7264,7264,ISIC_0028667.jpg,1
8397,8397,ISIC_0029800.jpg,1
2917,2917,ISIC_0024320.jpg,1
22204,22204,ISIC_0068315.jpg,0
20244,20244,ISIC_0065229.jpg,0
13703,13703,ISIC_0054731.jpg,3
12695,12695,ISIC_0034098.jpg,1
81,81,ISIC_0000087_downsampled.jpg,1
5969,5969,ISIC_0027372.jpg,1
1112,1112,ISIC_0011131.jpg,1
12419,12419,ISIC_0033822.jpg,1
13628,13628,ISIC_0054623.jpg,2
24368,24368,ISIC_0071753.jpg,3
4127,4127,ISIC_0025530.jpg,2
8898,8898,ISIC_0030301.jpg,1
8726,8726,ISIC_0030129.jpg,0
7307,7307,ISIC_0028710.jpg,3
2517,2517,ISIC_0014912_downsampled.jpg,0
19321,19321,ISIC_0063734.jpg,3
9549,9549,ISIC_0030952.jpg,1
23834,23834,ISIC_0070888.jpg,0
25252,25252,ISIC_0073136.jpg,0
24845,24845,ISIC_0072504.jpg,1
1620,1620,ISIC_0012999_downsampled.jpg,1
1962,1962,ISIC_0013758_downsampled.jpg,1
9015,9015,ISIC_0030418.jpg,1
14720,14720,ISIC_0056373.jpg,1
22259,22259,ISIC_0068391.jpg,1
3324,3324,ISIC_0024727.jpg,1
13889,13889,ISIC_0055039.jpg,0
23705,23705,ISIC_0070683.jpg,3
8644,8644,ISIC_0030047.jpg,0
12415,12415,ISIC_0033818.jpg,1
2756,2756,ISIC_0015483_downsampled.jpg,1
6169,6169,ISIC_0027572.jpg,1
24921,24921,ISIC_0072624.jpg,0
11499,11499,ISIC_0032902.jpg,1
4681,4681,ISIC_0026084.jpg,1
14130,14130,ISIC_0055410.jpg,1
23891,23891,ISIC_0070974.jpg,0
21442,21442,ISIC_0067125.jpg,3
9970,9970,ISIC_0031373.jpg,1
3265,3265,ISIC_0024668.jpg,1
20263,20263,ISIC_0065261.jpg,1
646,646,ISIC_0008552_downsampled.jpg,1
11093,11093,ISIC_0032496.jpg,1
5943,5943,ISIC_0027346.jpg,1
672,672,ISIC_0009564_downsampled.jpg,1
22803,22803,ISIC_0069247.jpg,1
3193,3193,ISIC_0024596.jpg,1
14328,14328,ISIC_0055741.jpg,0
21086,21086,ISIC_0066558.jpg,2
5145,5145,ISIC_0026548.jpg,1
11788,11788,ISIC_0033191.jpg,1
3169,3169,ISIC_0024572.jpg,2
14656,14656,ISIC_0056270.jpg,1
12539,12539,ISIC_0033942.jpg,0
12413,12413,ISIC_0033816.jpg,1
1913,1913,ISIC_0013639_downsampled.jpg,0
21613,21613,ISIC_0067390.jpg,1
1787,1787,ISIC_0013342_downsampled.jpg,1
18799,18799,ISIC_0062894.jpg,1
18047,18047,ISIC_0061686.jpg,0
12225,12225,ISIC_0033628.jpg,1
23216,23216,ISIC_0069888.jpg,2
10428,10428,ISIC_0031831.jpg,3
23671,23671,ISIC_0070626.jpg,1
10765,10765,ISIC_0032168.jpg,3
6477,6477,ISIC_0027880.jpg,1
3863,3863,ISIC_0025266.jpg,2
6520,6520,ISIC_0027923.jpg,1
19413,19413,ISIC_0063880.jpg,1
1159,1159,ISIC_0011217.jpg,1
19826,19826,ISIC_0064548.jpg,1
8112,8112,ISIC_0029515.jpg,2
18276,18276,ISIC_0062057.jpg,1
4253,4253,ISIC_0025656.jpg,3
5210,5210,ISIC_0026613.jpg,1
15649,15649,ISIC_0057896.jpg,0
7850,7850,ISIC_0029253.jpg,1
1075,1075,ISIC_0011081.jpg,1
17310,17310,ISIC_0060502.jpg,0
19362,19362,ISIC_0063803.jpg,2
13232,13232,ISIC_0053959.jpg,1
22678,22678,ISIC_0069052.jpg,2
15700,15700,ISIC_0057977.jpg,2
24971,24971,ISIC_0072699.jpg,1
22464,22464,ISIC_0068716.jpg,2
391,391,ISIC_0000458.jpg,1
12594,12594,ISIC_0033997.jpg,1
1382,1382,ISIC_0012380_downsampled.jpg,3
15184,15184,ISIC_0057108.jpg,1
14953,14953,ISIC_0056752.jpg,0
19968,19968,ISIC_0064778.jpg,3
22946,22946,ISIC_0069453.jpg,1
8085,8085,ISIC_0029488.jpg,1
4733,4733,ISIC_0026136.jpg,1
8695,8695,ISIC_0030098.jpg,1
23690,23690,ISIC_0070661.jpg,2
13424,13424,ISIC_0054297.jpg,3
20550,20550,ISIC_0065694.jpg,0
10804,10804,ISIC_0032207.jpg,0
15568,15568,ISIC_0057758.jpg,3
12476,12476,ISIC_0033879.jpg,1
19951,19951,ISIC_0064744.jpg,2
20400,20400,ISIC_0065461.jpg,1
19459,19459,ISIC_0063957.jpg,1
17702,17702,ISIC_0061126.jpg,1
15798,15798,ISIC_0058128.jpg,2
17128,17128,ISIC_0060214.jpg,2
22345,22345,ISIC_0068533.jpg,3
17596,17596,ISIC_0060949.jpg,0
12176,12176,ISIC_0033579.jpg,2
5360,5360,ISIC_0026763.jpg,1
14725,14725,ISIC_0056389.jpg,0
7158,7158,ISIC_0028561.jpg,1
6952,6952,ISIC_0028355.jpg,1
4828,4828,ISIC_0026231.jpg,1
5148,5148,ISIC_0026551.jpg,1
8189,8189,ISIC_0029592.jpg,1
12765,12765,ISIC_0034168.jpg,3
3184,3184,ISIC_0024587.jpg,1
13884,13884,ISIC_0055032.jpg,2
18879,18879,ISIC_0063020.jpg,1
6877,6877,ISIC_0028280.jpg,1
15596,15596,ISIC_0057812.jpg,1
23155,23155,ISIC_0069791.jpg,0
8337,8337,ISIC_0029740.jpg,0
14544,14544,ISIC_0056095.jpg,2
23122,23122,ISIC_0069734.jpg,2
4425,4425,ISIC_0025828.jpg,1
16356,16356,ISIC_0058993.jpg,1
15566,15566,ISIC_0057755.jpg,2
14048,14048,ISIC_0055293.jpg,0
8768,8768,ISIC_0030171.jpg,0
17426,17426,ISIC_0060674.jpg,3
2664,2664,ISIC_0015185_downsampled.jpg,0
2496,2496,ISIC_0014862_downsampled.jpg,0
20038,20038,ISIC_0064883.jpg,3
13969,13969,ISIC_0055177.jpg,1
13335,13335,ISIC_0054146.jpg,0
12554,12554,ISIC_0033957.jpg,0
4120,4120,ISIC_0025523.jpg,1
77,77,ISIC_0000081_downsampled.jpg,1
5111,5111,ISIC_0026514.jpg,3
23309,23309,ISIC_0070029.jpg,1
18592,18592,ISIC_0062548.jpg,1
16481,16481,ISIC_0059191.jpg,3
22962,22962,ISIC_0069476.jpg,2
19312,19312,ISIC_0063723.jpg,0
3031,3031,ISIC_0024434.jpg,1
2293,2293,ISIC_0014582_downsampled.jpg,3
5859,5859,ISIC_0027262.jpg,1
999,999,ISIC_0010476.jpg,0
5865,5865,ISIC_0027268.jpg,1
9312,9312,ISIC_0030715.jpg,1
7596,7596,ISIC_0028999.jpg,1
7049,7049,ISIC_0028452.jpg,1
19897,19897,ISIC_0064664.jpg,1
18986,18986,ISIC_0063184.jpg,1
18852,18852,ISIC_0062973.jpg,1
7712,7712,ISIC_0029115.jpg,3
1415,1415,ISIC_0012459_downsampled.jpg,3
15771,15771,ISIC_0058080.jpg,3
10459,10459,ISIC_0031862.jpg,1
6604,6604,ISIC_0028007.jpg,1
4351,4351,ISIC_0025754.jpg,1
